idx,name,shuffle,elements,duration_ms,p_duration_s,p_duration_ns,memory
2904, Stream + parallel + sort       , 	 / 1      ," 	 5,810,000    "," 	 9,465        ",9," 	 465,108,000  "," 	 -489,147,488 "
2905, merge sort                     , 	 / 1      ," 	 5,820,000    "," 	 3,625        ",3," 	 625,559,000  "," 	 1,048,576  "
2906, Arrays.sort                    , 	 / 1      ," 	 5,820,000    "," 	 3,772        ",3," 	 772,600,000  "," 	 -4,784,080 "
2907, Arrays.parallelSort            , 	 / 1      ," 	 5,820,000    "," 	 2,446        ",2," 	 446,078,000  "," 	 25,071,736 "
2908, Linked Hashmap                 , 	 / 1      ," 	 5,820,000    "," 	 6,974        ",6," 	 974,497,000  "," 	 290,981,888 "
2909, Stream + parallel + sort       , 	 / 1      ," 	 5,820,000    "," 	 5,878        ",5," 	 878,129,000  "," 	 -378,535,936 "
2910, merge sort                     , 	 / 1      ," 	 5,830,000    "," 	 3,974        ",3," 	 973,628,000  "," 	 -14,680,064 "
2911, Arrays.sort                    , 	 / 1      ," 	 5,830,000    "," 	 4,737        ",4," 	 737,449,000  "," 	 34,209,808 "
2912, Arrays.parallelSort            , 	 / 1      ," 	 5,830,000    "," 	 2,353        ",2," 	 352,795,000  "," 	 24,795,232 "
2913, Linked Hashmap                 , 	 / 1      ," 	 5,830,000    "," 	 5,336        ",5," 	 336,661,000  "," 	 293,599,232 "
2914, Stream + parallel + sort       , 	 / 1      ," 	 5,830,000    "," 	 5,822        ",5," 	 821,503,000  "," 	 -491,506,232 "
2915, merge sort                     , 	 / 1      ," 	 5,840,000    "," 	 4,304        ",4," 	 303,490,000  "," 	 -322,713,072 "
2916, Arrays.sort                    , 	 / 1      ," 	 5,840,000    "," 	 5,216        ",5," 	 191,300,000  "," 	 -267,388,928 "
2917, Arrays.parallelSort            , 	 / 1      ," 	 5,840,000    "," 	 3,021        ",3," 	 20,469,000   "," 	 -162,789,720 "
2918, Linked Hashmap                 , 	 / 1      ," 	 5,840,000    "," 	 8,641        ",8," 	 640,917,000  "," 	 74,973,184 "
2919, Stream + parallel + sort       , 	 / 1      ," 	 5,840,000    "," 	 5,936        ",5," 	 935,634,000  "," 	 -348,127,232 "
2920, merge sort                     , 	 / 1      ," 	 5,850,000    "," 	 4,161        ",4," 	 161,788,000  "," 	 -100,663,296 "
2921, Arrays.sort                    , 	 / 1      ," 	 5,850,000    "," 	 6,316        ",6," 	 268,645,000  "," 	 -99,090,432 "
2922, Arrays.parallelSort            , 	 / 1      ," 	 5,850,000    "," 	 2,975        ",2," 	 974,824,000  "," 	 -158,743,352 "
2923, Linked Hashmap                 , 	 / 1      ," 	 5,850,000    "," 	 7,443        ",7," 	 443,829,000  "," 	 68,681,728 "
2924, Stream + parallel + sort       , 	 / 1      ," 	 5,850,000    "," 	 5,972        ",5," 	 972,471,000  "," 	 -334,493,696 "
2925, merge sort                     , 	 / 1      ," 	 5,860,000    "," 	 3,961        ",3," 	 961,051,000  "," 	 -385,875,968 "
2926, Arrays.sort                    , 	 / 1      ," 	 5,860,000    "," 	 5,402        ",5," 	 402,305,000  "," 	 -200,933,344 "
2927, Arrays.parallelSort            , 	 / 1      ," 	 5,860,000    "," 	 2,443        ",2," 	 442,689,000  "," 	 24,991,880 "
2928, Linked Hashmap                 , 	 / 1      ," 	 5,860,000    "," 	 6,901        ",6," 	 901,028,000  "," 	 305,661,952 "
2929, Stream + parallel + sort       , 	 / 1      ," 	 5,860,000    "," 	 6,936        ",6," 	 935,835,000  "," 	 -503,649,472 "
2930, merge sort                     , 	 / 1      ," 	 5,870,000    "," 	 3,734        ",3," 	 734,378,000  "," 	 -278,921,216 "
2931, Arrays.sort                    , 	 / 1      ," 	 5,870,000    "," 	 3,795        ",3," 	 794,434,000  "," 	 -4,784,080 "
2932, Arrays.parallelSort            , 	 / 1      ," 	 5,870,000    "," 	 3,513        ",3," 	 512,680,000  "," 	 -288,086,456 "
2933, Linked Hashmap                 , 	 / 1      ," 	 5,870,000    "," 	 7,199        ",7," 	 199,403,000  "," 	 322,435,072 "
2934, Stream + parallel + sort       , 	 / 1      ," 	 5,870,000    "," 	 5,736        ",5," 	 735,355,000  "," 	 -503,326,112 "
2935, merge sort                     , 	 / 1      ," 	 5,880,000    "," 	 4,146        ",4," 	 146,421,000  "," 	 -324,009,976 "
2936, Arrays.sort                    , 	 / 1      ," 	 5,880,000    "," 	 6,745        ",6," 	 723,191,000  "," 	 -267,386,880 "
2937, Arrays.parallelSort            , 	 / 1      ," 	 5,880,000    "," 	 3,046        ",3," 	 45,332,000   "," 	 -163,476,224 "
2938, Linked Hashmap                 , 	 / 1      ," 	 5,880,000    "," 	 7,099        ",7," 	 99,053,000   "," 	 104,859,648 "
2939, Stream + parallel + sort       , 	 / 1      ," 	 5,880,000    "," 	 7,438        ",7," 	 438,719,000  "," 	 -392,689,664 "
2940, merge sort                     , 	 / 1      ," 	 5,890,000    "," 	 3,731        ",3," 	 730,392,000  "," 	 24,117,248 "
2941, Arrays.sort                    , 	 / 1      ," 	 5,890,000    "," 	 3,932        ",3," 	 932,210,000  "," 	 -4,980,720 "
2942, Arrays.parallelSort            , 	 / 1      ," 	 5,890,000    "," 	 2,460        ",2," 	 459,842,000  "," 	 24,963,616 "
2943, Linked Hashmap                 , 	 / 1      ," 	 5,890,000    "," 	 9,500        ",9," 	 499,526,000  "," 	 282,066,944 "
2944, Stream + parallel + sort       , 	 / 1      ," 	 5,890,000    "," 	 7,186        ",7," 	 186,531,000  "," 	 -485,942,192 "
2945, merge sort                     , 	 / 1      ," 	 5,900,000    "," 	 4,704        ",4," 	 704,725,000  "," 	 -384,904,304 "
2946, Arrays.sort                    , 	 / 1      ," 	 5,900,000    "," 	 7,108        ",7," 	 80,485,000   "," 	 -234,883,072 "
2947, Arrays.parallelSort            , 	 / 1      ," 	 5,900,000    "," 	 3,388        ",3," 	 387,928,000  "," 	 -249,070,352 "
2948, Linked Hashmap                 , 	 / 1      ," 	 5,900,000    "," 	 5,875        ",5," 	 874,847,000  "," 	 295,696,384 "
2949, Stream + parallel + sort       , 	 / 1      ," 	 5,900,000    "," 	 7,222        ",7," 	 222,179,000  "," 	 -400,556,016 "
2950, merge sort                     , 	 / 1      ," 	 5,910,000    "," 	 3,965        ",3," 	 965,609,000  "," 	 -79,691,776 "
2951, Arrays.sort                    , 	 / 1      ," 	 5,910,000    "," 	 4,177        ",4," 	 176,812,000  "," 	 -4,849,632 "
2952, Arrays.parallelSort            , 	 / 1      ," 	 5,910,000    "," 	 2,437        ",2," 	 436,539,000  "," 	 25,165,824 "
2953, Linked Hashmap                 , 	 / 1      ," 	 5,910,000    "," 	 6,572        ",6," 	 571,249,000  "," 	 296,222,720 "
2954, Stream + parallel + sort       , 	 / 1      ," 	 5,910,000    "," 	 5,937        ",5," 	 936,998,000  "," 	 -397,408,256 "
2955, merge sort                     , 	 / 1      ," 	 5,920,000    "," 	 3,654        ",3," 	 654,157,000  "," 	 24,117,248 "
2956, Arrays.sort                    , 	 / 1      ," 	 5,920,000    "," 	 4,034        ",4," 	 34,554,000   "," 	 -4,784,080 "
2957, Arrays.parallelSort            , 	 / 1      ," 	 5,920,000    "," 	 3,342        ",3," 	 341,538,000  "," 	 25,165,824 "
2958, Linked Hashmap                 , 	 / 1      ," 	 5,920,000    "," 	 5,963        ",5," 	 963,072,000  "," 	 296,224,768 "
2959, Stream + parallel + sort       , 	 / 1      ," 	 5,920,000    "," 	 5,859        ",5," 	 859,614,000  "," 	 -398,456,832 "
2960, merge sort                     , 	 / 1      ," 	 5,930,000    "," 	 5,439        ",5," 	 438,803,000  "," 	 -14,680,064 "
2961, Arrays.sort                    , 	 / 1      ," 	 5,930,000    "," 	 3,560        ",3," 	 560,444,000  "," 	 34,095,120 "
2962, Arrays.parallelSort            , 	 / 1      ," 	 5,930,000    "," 	 3,409        ",3," 	 409,060,000  "," 	 -102,548,416 "
2963, Linked Hashmap                 , 	 / 1      ," 	 5,930,000    "," 	 6,718        ",6," 	 717,992,000  "," 	 314,570,752 "
2964, Stream + parallel + sort       , 	 / 1      ," 	 5,930,000    "," 	 6,996        ",6," 	 995,292,000  "," 	 90,177,536 "
2965, merge sort                     , 	 / 1      ," 	 5,940,000    "," 	 4,007        ",4," 	 6,925,000    "," 	 -332,398,592 "
2966, Arrays.sort                    , 	 / 1      ," 	 5,940,000    "," 	 3,695        ",3," 	 694,447,000  "," 	 33,816,592 "
2967, Arrays.parallelSort            , 	 / 1      ," 	 5,940,000    "," 	 3,684        ",3," 	 684,397,000  "," 	 -109,842,944 "
2968, Linked Hashmap                 , 	 / 1      ," 	 5,940,000    "," 	 7,330        ",7," 	 329,307,000  "," 	 312,475,648 "
2969, Stream + parallel + sort       , 	 / 1      ," 	 5,940,000    "," 	 6,873        ",6," 	 873,227,000  "," 	 -503,201,928 "
2970, merge sort                     , 	 / 1      ," 	 5,950,000    "," 	 4,174        ",4," 	 174,287,000  "," 	 -325,199,024 "
2971, Arrays.sort                    , 	 / 1      ," 	 5,950,000    "," 	 6,789        ",6," 	 788,659,000  "," 	 -206,176,224 "
2972, Arrays.parallelSort            , 	 / 1      ," 	 5,950,000    "," 	 3,128        ",3," 	 128,686,000  "," 	 -242,623,656 "
2973, Linked Hashmap                 , 	 / 1      ," 	 5,950,000    "," 	 5,949        ",5," 	 948,459,000  "," 	 110,100,480 "
2974, Stream + parallel + sort       , 	 / 1      ," 	 5,950,000    "," 	 7,883        ",7," 	 882,549,000  "," 	 -359,659,520 "
2975, merge sort                     , 	 / 1      ," 	 5,960,000    "," 	 4,172        ",4," 	 171,710,000  "," 	 -96,471,040 "
2976, Arrays.sort                    , 	 / 1      ," 	 5,960,000    "," 	 3,824        ",3," 	 824,183,000  "," 	 -4,980,720 "
2977, Arrays.parallelSort            , 	 / 1      ," 	 5,960,000    "," 	 2,429        ",2," 	 428,422,000  "," 	 24,738,688 "
2978, Linked Hashmap                 , 	 / 1      ," 	 5,960,000    "," 	 7,420        ",7," 	 420,407,000  "," 	 311,427,072 "
2979, Stream + parallel + sort       , 	 / 1      ," 	 5,960,000    "," 	 5,741        ",5," 	 741,761,000  "," 	 -417,331,200 "
2980, merge sort                     , 	 / 1      ," 	 5,970,000    "," 	 4,026        ",4," 	 26,115,000   "," 	 -332,396,544 "
2981, Arrays.sort                    , 	 / 1      ," 	 5,970,000    "," 	 4,111        ",4," 	 78,810,000   "," 	 34,603,008 "
2982, Arrays.parallelSort            , 	 / 1      ," 	 5,970,000    "," 	 3,797        ",3," 	 796,448,000  "," 	 -99,466,360 "
2983, Linked Hashmap                 , 	 / 1      ," 	 5,970,000    "," 	 6,162        ",6," 	 162,382,000  "," 	 305,657,856 "
2984, Stream + parallel + sort       , 	 / 1      ," 	 5,970,000    "," 	 6,011        ",6," 	 10,464,000   "," 	 -406,323,200 "
2985, merge sort                     , 	 / 1      ," 	 5,980,000    "," 	 5,440        ",5," 	 440,382,000  "," 	 24,117,248 "
2986, Arrays.sort                    , 	 / 1      ," 	 5,980,000    "," 	 4,036        ",4," 	 6,129,000    "," 	 -72,876,032 "
2987, Arrays.parallelSort            , 	 / 1      ," 	 5,980,000    "," 	 3,242        ",3," 	 241,943,000  "," 	 -184,526,872 "
2988, Linked Hashmap                 , 	 / 1      ," 	 5,980,000    "," 	 8,521        ",8," 	 520,860,000  "," 	 72,353,792 "
2989, Stream + parallel + sort       , 	 / 1      ," 	 5,980,000    "," 	 5,991        ",5," 	 991,484,000  "," 	 -385,878,016 "
2990, merge sort                     , 	 / 1      ," 	 5,990,000    "," 	 3,778        ",3," 	 777,783,000  "," 	 24,117,248 "
2991, Arrays.sort                    , 	 / 1      ," 	 5,990,000    "," 	 5,015        ",4," 	 986,338,000  "," 	 -83,888,128 "
2992, Arrays.parallelSort            , 	 / 1      ," 	 5,990,000    "," 	 3,955        ",3," 	 954,667,000  "," 	 -13,679,128 "
2993, Linked Hashmap                 , 	 / 1      ," 	 5,990,000    "," 	 6,455        ",6," 	 455,198,000  "," 	 62,912,512 "
2994, Stream + parallel + sort       , 	 / 1      ," 	 5,990,000    "," 	 7,523        ",7," 	 523,140,000  "," 	 -480,877,472 "
2995, merge sort                     , 	 / 1      ," 	 6,000,000    "," 	 5,509        ",5," 	 509,553,000  "," 	 -382,629,008 "
2996, Arrays.sort                    , 	 / 1      ," 	 6,000,000    "," 	 5,387        ",5," 	 360,893,000  "," 	 -99,616,768 "
2997, Arrays.parallelSort            , 	 / 1      ," 	 6,000,000    "," 	 2,476        ",2," 	 475,463,000  "," 	 19,602,448 "
2998, Linked Hashmap                 , 	 / 1      ," 	 6,000,000    "," 	 6,826        ",6," 	 825,901,000  "," 	 299,366,400 "
2999, Stream + parallel + sort       , 	 / 1      ," 	 6,000,000    "," 	 6,720        ",6," 	 719,886,000  "," 	 -512,256,120 "
3000, merge sort                     , 	 / 1      ," 	 6,010,000    "," 	 4,094        ",4," 	 93,739,000   "," 	 -328,175,472 "
3001, Arrays.sort                    , 	 / 1      ," 	 6,010,000    "," 	 4,069        ",4," 	 69,570,000   "," 	 -202,915,760 "
3002, Arrays.parallelSort            , 	 / 1      ," 	 6,010,000    "," 	 3,819        ",3," 	 819,374,000  "," 	 -306,600,312 "
3003, Linked Hashmap                 , 	 / 1      ," 	 6,010,000    "," 	 6,567        ",6," 	 566,962,000  "," 	 327,680,000 "
3004, Stream + parallel + sort       , 	 / 1      ," 	 6,010,000    "," 	 7,165        ",7," 	 164,749,000  "," 	 -436,501,288 "
3005, merge sort                     , 	 / 1      ," 	 6,020,000    "," 	 4,101        ",4," 	 101,049,000  "," 	 -320,108,192 "
3006, Arrays.sort                    , 	 / 1      ," 	 6,020,000    "," 	 4,725        ",4," 	 697,096,000  "," 	 -268,959,744 "
3007, Arrays.parallelSort            , 	 / 1      ," 	 6,020,000    "," 	 3,389        ",3," 	 389,220,000  "," 	 -108,210,120 "
3008, Linked Hashmap                 , 	 / 1      ," 	 6,020,000    "," 	 6,941        ",6," 	 940,950,000  "," 	 307,230,728 "
3009, Stream + parallel + sort       , 	 / 1      ," 	 6,020,000    "," 	 7,026        ",7," 	 26,850,000   "," 	 -521,075,056 "
3010, merge sort                     , 	 / 1      ," 	 6,030,000    "," 	 4,158        ",4," 	 158,078,000  "," 	 -326,720,992 "
3011, Arrays.sort                    , 	 / 1      ," 	 6,030,000    "," 	 5,920        ",5," 	 895,728,000  "," 	 -246,417,408 "
3012, Arrays.parallelSort            , 	 / 1      ," 	 6,030,000    "," 	 3,138        ",3," 	 137,980,000  "," 	 -12,731,200 "
3013, Linked Hashmap                 , 	 / 1      ," 	 6,030,000    "," 	 7,212        ",7," 	 211,681,000  "," 	 107,479,040 "
3014, Stream + parallel + sort       , 	 / 1      ," 	 6,030,000    "," 	 7,730        ",7," 	 730,184,000  "," 	 -341,313,536 "
3015, merge sort                     , 	 / 1      ," 	 6,040,000    "," 	 4,032        ",4," 	 31,546,000   "," 	 -13,631,488 "
3016, Arrays.sort                    , 	 / 1      ," 	 6,040,000    "," 	 3,805        ",3," 	 805,485,000  "," 	 34,046,016 "
3017, Arrays.parallelSort            , 	 / 1      ," 	 6,040,000    "," 	 4,597        ",4," 	 596,496,000  "," 	 -12,620,600 "
3018, Linked Hashmap                 , 	 / 1      ," 	 6,040,000    "," 	 7,133        ",7," 	 132,552,000  "," 	 77,596,672 "
3019, Stream + parallel + sort       , 	 / 1      ," 	 6,040,000    "," 	 6,252        ",6," 	 252,258,000  "," 	 -396,361,728 "
3020, merge sort                     , 	 / 1      ," 	 6,050,000    "," 	 5,147        ",5," 	 147,889,000  "," 	 -352,321,536 "
3021, Arrays.sort                    , 	 / 1      ," 	 6,050,000    "," 	 4,401        ",4," 	 374,764,000  "," 	 -266,967,512 "
3022, Arrays.parallelSort            , 	 / 1      ," 	 6,050,000    "," 	 3,157        ",3," 	 157,235,000  "," 	 -12,771,640 "
3023, Linked Hashmap                 , 	 / 1      ," 	 6,050,000    "," 	 7,524        ",7," 	 524,334,000  "," 	 78,645,248 "
3024, Stream + parallel + sort       , 	 / 1      ," 	 6,050,000    "," 	 6,215        ",6," 	 214,606,000  "," 	 -397,934,592 "
3025, merge sort                     , 	 / 1      ," 	 6,060,000    "," 	 3,958        ",3," 	 957,525,000  "," 	 25,165,824 "
3026, Arrays.sort                    , 	 / 1      ," 	 6,060,000    "," 	 4,210        ",4," 	 184,143,000  "," 	 -78,645,248 "
3027, Arrays.parallelSort            , 	 / 1      ," 	 6,060,000    "," 	 4,190        ",4," 	 189,864,000  "," 	 -188,986,248 "
3028, Linked Hashmap                 , 	 / 1      ," 	 6,060,000    "," 	 7,464        ",7," 	 464,269,000  "," 	 92,796,928 "
3029, Stream + parallel + sort       , 	 / 1      ," 	 6,060,000    "," 	 5,873        ",5," 	 872,963,000  "," 	 -406,323,200 "
3030, merge sort                     , 	 / 1      ," 	 6,070,000    "," 	 5,269        ",5," 	 269,196,000  "," 	 25,165,824 "
3031, Arrays.sort                    , 	 / 1      ," 	 6,070,000    "," 	 4,204        ",4," 	 180,093,000  "," 	 -73,924,608 "
3032, Arrays.parallelSort            , 	 / 1      ," 	 6,070,000    "," 	 3,211        ",3," 	 210,944,000  "," 	 -12,900,480 "
3033, Linked Hashmap                 , 	 / 1      ," 	 6,070,000    "," 	 8,529        ",8," 	 528,643,000  "," 	 79,169,536 "
3034, Stream + parallel + sort       , 	 / 1      ," 	 6,070,000    "," 	 5,980        ",5," 	 979,322,000  "," 	 -399,507,456 "
3035, merge sort                     , 	 / 1      ," 	 6,080,000    "," 	 3,907        ",3," 	 907,153,000  "," 	 25,165,824 "
3036, Arrays.sort                    , 	 / 1      ," 	 6,080,000    "," 	 4,732        ",4," 	 698,357,000  "," 	 -79,429,120 "
3037, Arrays.parallelSort            , 	 / 1      ," 	 6,080,000    "," 	 3,491        ",3," 	 490,066,000  "," 	 -181,562,240 "
3038, Linked Hashmap                 , 	 / 1      ," 	 6,080,000    "," 	 7,448        ",7," 	 448,112,000  "," 	 79,693,824 "
3039, Stream + parallel + sort       , 	 / 1      ," 	 6,080,000    "," 	 5,707        ",5," 	 707,482,000  "," 	 -400,031,744 "
3040, merge sort                     , 	 / 1      ," 	 6,090,000    "," 	 5,612        ",5," 	 612,485,000  "," 	 -81,788,928 "
3041, Arrays.sort                    , 	 / 1      ," 	 6,090,000    "," 	 5,032        ",4," 	 998,588,000  "," 	 -97,519,616 "
3042, Arrays.parallelSort            , 	 / 1      ," 	 6,090,000    "," 	 2,392        ",2," 	 391,904,000  "," 	 26,116,408 "
3043, Linked Hashmap                 , 	 / 1      ," 	 6,090,000    "," 	 8,279        ",8," 	 278,662,000  "," 	 321,912,832 "
3044, Stream + parallel + sort       , 	 / 1      ," 	 6,090,000    "," 	 5,680        ",5," 	 680,104,000  "," 	 229,638,144 "
3045, merge sort                     , 	 / 1      ," 	 6,100,000    "," 	 4,161        ",4," 	 160,971,000  "," 	 -336,309,888 "
3046, Arrays.sort                    , 	 / 1      ," 	 6,100,000    "," 	 4,834        ",4," 	 834,119,000  "," 	 -207,110,064 "
3047, Arrays.parallelSort            , 	 / 1      ," 	 6,100,000    "," 	 3,652        ",3," 	 651,391,000  "," 	 -241,417,864 "
